"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 12 13:08:14 GMT 2021","Fri Nov 12 13:08:20 GMT 2021","6147","","Register a new account testSuite","","Register a new account testSuite","Wrong email : only special symbols in Local-part","Wrong email : only special symbols in Local-part",""
"passed","Fri Nov 12 13:07:52 GMT 2021","Fri Nov 12 13:08:02 GMT 2021","9792","","Register a new account testSuite","","Register a new account testSuite","Wrong password : only lowercase letters","Wrong password : only lowercase letters",""
"passed","Fri Nov 12 13:07:52 GMT 2021","Fri Nov 12 13:08:13 GMT 2021","20549","","Register a new account testSuite","","Register a new account testSuite","Successful registration","Successful registration",""
"passed","Fri Nov 12 13:07:52 GMT 2021","Fri Nov 12 13:08:13 GMT 2021","20553","","Register a new account testSuite","","Register a new account testSuite","All fields are empty","All fields are empty",""
"passed","Fri Nov 12 13:08:08 GMT 2021","Fri Nov 12 13:08:15 GMT 2021","7562","","Register a new account testSuite","","Register a new account testSuite","Wrong email : without @ symbol","Wrong email : without @ symbol",""
"passed","Fri Nov 12 13:08:10 GMT 2021","Fri Nov 12 13:08:16 GMT 2021","6728","","Register a new account testSuite","","Register a new account testSuite","Wrong email : cyrillic symbols in Local-part","Wrong email : cyrillic symbols in Local-part",""
"passed","Fri Nov 12 13:08:03 GMT 2021","Fri Nov 12 13:08:10 GMT 2021","6859","","Register a new account testSuite","","Register a new account testSuite","Wrong email : double dot in email in Local-part","Wrong email : double dot in email in Local-part",""
"passed","Fri Nov 12 13:07:52 GMT 2021","Fri Nov 12 13:08:13 GMT 2021","20513","","Register a new account testSuite","","Register a new account testSuite","Wrong password : only capital letters","Wrong password : only capital letters",""
"passed","Fri Nov 12 13:08:00 GMT 2021","Fri Nov 12 13:08:07 GMT 2021","7254","","Register a new account testSuite","","Register a new account testSuite","Wrong password : only numbers","Wrong password : only numbers",""
"passed","Fri Nov 12 13:08:13 GMT 2021","Fri Nov 12 13:08:19 GMT 2021","6308","","Register a new account testSuite","","Register a new account testSuite","Wrong email : only numbers in Local part","Wrong email : only numbers in Local part",""
"passed","Fri Nov 12 13:07:53 GMT 2021","Fri Nov 12 13:08:00 GMT 2021","6437","","Register a new account testSuite","","Register a new account testSuite","Wrong password : 3 symbols password","Wrong password : 3 symbols password",""
"passed","Fri Nov 12 13:08:07 GMT 2021","Fri Nov 12 13:08:14 GMT 2021","7029","","Register a new account testSuite","","Register a new account testSuite","Wrong email : quotes and double dot in Local-part","Wrong email : quotes and double dot in Local-part",""
"passed","Fri Nov 12 13:08:00 GMT 2021","Fri Nov 12 13:08:07 GMT 2021","6816","","Register a new account testSuite","","Register a new account testSuite","Wrong password : only special symbols","Wrong password : only special symbols",""
"passed","Fri Nov 12 13:07:56 GMT 2021","Fri Nov 12 13:08:02 GMT 2021","6347","","Register a new account testSuite","","Register a new account testSuite","Wrong password : cyrillic symbols","Wrong password : cyrillic symbols",""
